arm,attempt_index,center,clipped,depth,eta,mode,o,qualified,raw,rep,scene,selected,stage,tau,valid,worst_res
menu_feedback,84,6.250000000000013e-09,1.6485686603501567e-06,3,0.5,3,81,1,1.6485686603501567e-06,0,venice-52,4,collapse-diagnostic,6.250000000000013e-09,1,0.41676967363662093
menu_feedback,85,6.250000000000013e-08,0.0416258042418821,128,0.31258988477292698,3,82,0,0.0416258042418821,0,venice-52,3,collapse-diagnostic,6.250000000000013e-08,1,0.63311131428498968
menu_feedback,86,6.250000000000013e-08,0.058628963971946821,128,0.5,3,83,0,0.058628963971946821,0,venice-52,4,collapse-diagnostic,6.250000000000013e-08,1,1.2678094778412494
menu_feedback,87,6.2500000000000132e-07,0.0069794003232617908,16,0.5,3,84,1,0.0069794003232617908,0,venice-52,3,collapse-diagnostic,6.2500000000000132e-07,1,0.45362390666534663
menu_feedback,88,6.2500000000000132e-07,0.5367523319372004,128,0.37044675665636073,3,85,0,0.5367523319372004,0,venice-52,3,collapse-diagnostic,6.2500000000000132e-07,1,2.4439403043027741
menu_feedback,89,6.2500000000000132e-07,2.217973947155195e-05,1,0.5,3,86,1,2.217973947155195e-05,0,venice-52,4,collapse-diagnostic,6.2500000000000132e-07,1,0.40873451147437173
menu_feedback,90,6.2500000000000139e-06,0.81610444621194544,128,0.3006519342630582,3,87,0,0.81610444621194544,0,venice-52,1,collapse-diagnostic,6.2500000000000139e-06,1,0.50108273109056245
menu_feedback,91,6.2500000000000143e-08,0.061523689938011515,128,0.5,3,88,0,0.061523689938011515,0,venice-52,4,collapse-diagnostic,6.2500000000000143e-08,1,1.2222630813222926
menu_feedback,92,6.2500000000000153e-07,0.0088478602871079615,21,0.5,3,89,1,0.0088478602871079615,0,venice-52,0,collapse-diagnostic,6.2500000000000153e-07,1,0.4613994622992334
menu_feedback,93,6.2500000000000156e-10,0.001125016676571884,128,0.38361438671310677,3,90,0,0.001125016676571884,0,venice-52,4,collapse-diagnostic,6.2500000000000156e-10,1,3.0246908353833524
menu_feedback,0,0.10000000000000001,0.73680129838499009,1,0.5,3,0,1,0.7441693113688399,1,venice-52,0,collapse-diagnostic,0.10000000000000001,1,0.28213836064841413
menu_feedback,1,0.00025000000000000001,0.10407593323739096,10,0.13697314988004133,3,1,1,0.2315006516782927,1,venice-52,4,collapse-diagnostic,0.00025000000000000001,1,0.12462315897541396
menu_feedback,2,0.0062500000000000003,0.99287448047780247,128,0.039625070482898733,3,2,0,0.99888257200905739,1,venice-52,2,collapse-diagnostic,0.0062500000000000003,1,0.1512845919187901
menu_feedback,3,0.00062500000000000012,0.95190304538464043,128,0.065024907337390414,3,3,0,0.99452331047214437,1,venice-52,2,collapse-diagnostic,0.00062500000000000012,1,0.88865176738731966
menu_feedback,4,0.00015625000000000003,0.91938796642212128,128,0.5,3,4,0,0.98109726260883445,1,venice-52,3,collapse-diagnostic,0.00015625000000000003,1,0.89891538939104154
menu_feedback,5,0.00015625000000000003,0.93686685175293594,128,0.5,3,5,0,0.98394559715147878,1,venice-52,2,collapse-diagnostic,0.00015625000000000003,1,1.0981737136904286
menu_feedback,6,3.9062500000000008e-05,0.91012217379182814,128,0.5,3,6,0,0.94210889934041919,1,venice-52,2,collapse-diagnostic,3.9062500000000008e-05,1,0.88578924964509731
menu_feedback,7,9.7656250000000019e-06,0.00043432174543388638,1,0.5,3,7,1,0.00043432174543388638,1,venice-52,-1,collapse-diagnostic,9.7656250000000019e-06,1,0.46850571534743779
menu_feedback,8,9.7656250000000023e-07,0.0003723070107328405,4,0.39443950055785881,3,8,1,0.0003723070107328405,1,venice-52,-1,collapse-diagnostic,9.7656250000000023e-07,1,0.3879065470479956
menu_feedback,9,9.7656250000000031e-08,1.3305251282726471e-05,2,0.5,3,9,1,1.3305251282726471e-05,1,venice-52,-1,collapse-diagnostic,9.7656250000000031e-08,1,0.48002934978455486
menu_feedback,10,9.7656250000000041e-09,0.0049084428082921449,128,0.42018532421967209,3,10,0,0.0049084428082921449,1,venice-52,-1,collapse-diagnostic,9.7656250000000041e-09,1,0.44580314500459878
menu_feedback,11,9.7656250000000037e-10,7.7274496779817634e-08,2,0.5,3,11,1,7.7274496779817634e-08,1,venice-52,-1,collapse-diagnostic,9.7656250000000037e-10,1,0.2478991535258481
menu_feedback,12,9.7656250000000047e-11,5.4514124353211864e-05,128,0.11076225021703077,3,12,0,5.4514124353211864e-05,1,venice-52,-1,collapse-diagnostic,9.7656250000000047e-11,1,0.28016088555162982
menu_feedback,13,9.7656250000000051e-12,2.758673474753004e-08,4,0.5,3,13,1,2.758673474753004e-08,1,venice-52,-1,collapse-diagnostic,9.7656250000000051e-12,1,0.397385500619653
menu_feedback,14,9.7656250000000046e-13,5.5934650905863038e-07,128,0.5,3,14,1,5.5934650905863038e-07,1,venice-52,-1,collapse-diagnostic,9.7656250000000046e-13,1,0.48623868703879497
menu_feedback,15,9.7656250000000054e-14,5.7324172796875672e-08,35,0.5,3,15,1,5.7324172796875672e-08,1,venice-52,4,collapse-diagnostic,9.7656250000000054e-14,1,0.49606748880658813
menu_feedback,16,1.5625000000000008e-10,0.00019585445652395706,128,0.47863006336114783,3,16,0,0.00019585445652395706,1,venice-52,-1,collapse-diagnostic,1.5625000000000008e-10,1,1.1882350697732975
menu_feedback,17,1.5625000000000007e-11,3.5895192533326308e-08,1,0.5,3,17,1,3.5895192533326308e-08,1,venice-52,-1,collapse-diagnostic,1.5625000000000007e-11,1,0.18527802215199063
menu_feedback,18,1.5625000000000009e-12,1.4550211218350958e-06,128,0.061953912343175238,3,18,0,1.4550211218350958e-06,1,venice-52,-1,collapse-diagnostic,1.5625000000000009e-12,1,0.38189300912093643
menu_feedback,19,1.5625000000000009e-13,3.442207977508009e-08,4,0.5,3,19,1,3.442207977508009e-08,1,venice-52,4,collapse-diagnostic,1.5625000000000009e-13,1,0.41080656858386672
menu_feedback,20,2.5000000000000015e-12,3.4421850033742703e-08,4,0.5,3,19,1,3.4421850033742703e-08,1,venice-52,4,collapse-diagnostic,2.5000000000000015e-12,1,0.41081047950901112
menu_feedback,21,4.0000000000000023e-11,3.8484766041052519e-08,4,0.5,3,19,1,3.8484766041052519e-08,1,venice-52,-1,collapse-diagnostic,4.0000000000000023e-11,1,0.41081065644804893
menu_feedback,22,4.0000000000000023e-12,4.5796744903707724e-08,4,0.5,3,20,1,4.5796744903707724e-08,1,venice-52,3,collapse-diagnostic,4.0000000000000023e-12,1,0.48211492839024289
menu_feedback,23,4.0000000000000023e-12,3.4169566361427241e-07,128,0.41751390470487809,3,21,0,2.3883164716023022e-05,1,venice-52,4,collapse-diagnostic,4.0000000000000023e-12,1,2.8577569313532845
menu_feedback,24,4.0000000000000022e-10,3.4181480489173172e-05,128,0.5,3,22,0,0.0030194041095669435,1,venice-52,4,collapse-diagnostic,4.0000000000000022e-10,1,3.0629975918202184
menu_feedback,25,1.0000000000000005e-08,0.00085470736639354963,128,0.5,3,23,0,0.08096572568880217,1,venice-52,4,collapse-diagnostic,1.0000000000000005e-08,1,2.5129305544760228
menu_feedback,26,2.5000000000000015e-07,8.7758487285123123e-06,1,0.5,3,24,1,8.7758487285123123e-06,1,venice-52,4,collapse-diagnostic,2.5000000000000015e-07,1,0.28182271702048928
menu_feedback,27,2.5000000000000015e-06,0.64276517974176395,128,0.14299297028002711,3,25,0,0.96412647506262095,1,venice-52,3,collapse-diagnostic,2.5000000000000015e-06,1,2.9878216091096319
menu_feedback,28,6.2500000000000037e-06,0.00020725743689284446,1,0.5,3,26,1,0.00020725743689284446,1,venice-52,4,collapse-diagnostic,6.2500000000000037e-06,1,0.19945528692099135
menu_feedback,29,6.2500000000000042e-05,0.99322859714755574,128,0.071548051129539186,3,27,0,0.99870061998466231,1,venice-52,2,collapse-diagnostic,6.2500000000000042e-05,1,1.9067527089551894
menu_feedback,30,6.2500000000000045e-06,0.00020252965234599196,1,0.5,3,28,1,0.00020252965234599196,1,venice-52,4,collapse-diagnostic,6.2500000000000045e-06,1,0.18218129407117245
menu_feedback,31,6.2500000000000042e-05,0.99396545690479976,128,0.059726935624293494,3,29,0,0.99889646127234888,1,venice-52,2,collapse-diagnostic,6.2500000000000042e-05,1,1.7193867158355112
menu_feedback,32,6.2500000000000045e-06,0.00020053332088265107,1,0.5,3,30,1,0.00020053332088265107,1,venice-52,4,collapse-diagnostic,6.2500000000000045e-06,1,0.18049312963346006
menu_feedback,33,6.2500000000000042e-05,0.99456532441279322,128,0.05861884777570809,3,31,0,0.99893120425451165,1,venice-52,2,collapse-diagnostic,6.2500000000000042e-05,1,1.7363402072769631
menu_feedback,34,6.2500000000000045e-06,0.00019906372953629238,1,0.5,3,32,1,0.00019906372953629238,1,venice-52,4,collapse-diagnostic,6.2500000000000045e-06,1,0.17896211639912979
menu_feedback,35,6.2500000000000042e-05,0.99505976312261801,128,0.057619744250921728,3,33,0,0.99880352427274333,1,venice-52,2,collapse-diagnostic,6.2500000000000042e-05,1,3.2444175112507567
menu_feedback,36,6.2500000000000045e-06,0.00019850172877330805,1,0.5,3,34,1,0.00019850172877330805,1,venice-52,4,collapse-diagnostic,6.2500000000000045e-06,1,0.18215111235251444
menu_feedback,37,6.2500000000000042e-05,0.9954366922579676,128,0.059691968756037675,3,35,0,0.99813336692444288,1,venice-52,2,collapse-diagnostic,6.2500000000000042e-05,1,4.0218344380869739
menu_feedback,38,6.2500000000000045e-06,0.00019850318668542392,1,0.5,3,36,1,0.00019850318668542392,1,venice-52,4,collapse-diagnostic,6.2500000000000045e-06,1,0.19232342647594367
menu_feedback,39,6.2500000000000042e-05,0.99565616684570479,128,0.066565873630983444,3,37,0,0.99641125288418553,1,venice-52,2,collapse-diagnostic,6.2500000000000042e-05,1,3.787404698023856
menu_feedback,40,6.2500000000000045e-06,0.00020145337588665997,1,0.5,3,38,1,0.00020145337588665997,1,venice-52,4,collapse-diagnostic,6.2500000000000045e-06,1,0.2306697044511673
menu_feedback,41,6.2500000000000042e-05,0.99391541444954301,128,0.095681495800115465,3,39,0,0.99391541444954301,1,venice-52,1,collapse-diagnostic,6.2500000000000042e-05,1,4.2446248429562949
menu_feedback,42,6.2500000000000047e-07,1.9806735795165309e-05,1,0.5,3,40,1,1.9806735795165309e-05,1,venice-52,4,collapse-diagnostic,6.2500000000000047e-07,1,0.20807507189126581
menu_feedback,43,6.2500000000000045e-06,0.69911822921966948,128,0.078019480853238052,3,41,0,0.69911822921966948,1,venice-52,1,collapse-diagnostic,6.2500000000000045e-06,1,0.34363102389497102
menu_feedback,44,6.250000000000005e-08,0.104958167625308,128,0.35361946977099662,3,42,0,0.104958167625308,1,venice-52,4,collapse-diagnostic,6.250000000000005e-08,1,1.8658791807085138
menu_feedback,45,6.2500000000000058e-07,2.0598426754713214e-05,1,0.5,3,43,1,2.0598426754713214e-05,1,venice-52,4,collapse-diagnostic,6.2500000000000058e-07,1,0.30029246205168292
menu_feedback,46,6.2500000000000062e-06,0.72448741246445503,128,0.16229735592317929,3,44,0,0.72448741246445503,1,venice-52,2,collapse-diagnostic,6.2500000000000062e-06,1,0.51339102681369442
menu_feedback,47,6.2500000000000069e-07,0.0017048081002619597,9,0.5,3,45,1,0.0017048081002619597,1,venice-52,4,collapse-diagnostic,6.2500000000000069e-07,1,0.45976983248018233
menu_feedback,48,6.2500000000000071e-06,0.96276191540053957,128,0.37789958319281675,3,46,0,0.96276191540053957,1,venice-52,3,collapse-diagnostic,6.2500000000000071e-06,1,7.5178806155342643
menu_feedback,49,6.2500000000000071e-06,0.0002043434145326111,1,0.5,3,47,1,0.0002043434145326111,1,venice-52,4,collapse-diagnostic,6.2500000000000071e-06,1,0.28698447617271633
menu_feedback,50,6.2500000000000069e-05,0.99667615695076073,128,0.14816581659983041,3,48,0,0.99667615695076073,1,venice-52,1,collapse-diagnostic,6.2500000000000069e-05,1,2.8346735614313365
menu_feedback,51,6.2500000000000079e-07,1.9394858003403044e-05,1,0.5,3,49,1,1.9394858003403044e-05,1,venice-52,4,collapse-diagnostic,6.2500000000000079e-07,1,0.18781032460210401
menu_feedback,52,6.2500000000000088e-06,0.65614921496206147,128,0.063534471779163659,3,50,0,0.65614921496206147,1,venice-52,2,collapse-diagnostic,6.2500000000000088e-06,1,0.39872834293775367
menu_feedback,53,6.250000000000009e-07,0.0025700865147481244,10,0.3273998876339107,3,51,1,0.0025700865147481244,1,venice-52,3,collapse-diagnostic,6.250000000000009e-07,1,0.30259752907754178
menu_feedback,54,6.250000000000009e-07,0.79498386397159382,128,0.16478613748715398,3,52,0,0.79498386397159382,1,venice-52,4,collapse-diagnostic,6.250000000000009e-07,1,9.0415043720071484
menu_feedback,55,6.2500000000000096e-06,0.00020014456746705024,1,0.5,3,53,1,0.00020014456746705024,1,venice-52,4,collapse-diagnostic,6.2500000000000096e-06,1,0.2884502994542259
menu_feedback,56,6.2500000000000096e-05,0.9961595802952119,128,0.14971931067513275,3,54,0,0.9961595802952119,1,venice-52,1,collapse-diagnostic,6.2500000000000096e-05,1,2.6510851218262204
menu_feedback,57,6.25000000000001e-07,1.9197898296842194e-05,1,0.5,3,55,1,1.9197898296842194e-05,1,venice-52,4,collapse-diagnostic,6.25000000000001e-07,1,0.18157387814421089
menu_feedback,58,6.2500000000000096e-06,0.65011553537554956,128,0.059367975976291537,3,56,0,0.65011553537554956,1,venice-52,2,collapse-diagnostic,6.2500000000000096e-06,1,0.42550184586619355
menu_feedback,59,6.25000000000001e-07,0.007192481261753628,17,0.36807131851636965,3,57,1,0.007192481261753628,1,venice-52,4,collapse-diagnostic,6.25000000000001e-07,1,0.35913727506160248
menu_feedback,60,6.2500000000000096e-06,0.97929086722397507,128,0.22775232858697952,3,58,0,0.97929086722397507,1,venice-52,3,collapse-diagnostic,6.2500000000000096e-06,1,8.2726935595019455
menu_feedback,61,6.2500000000000096e-06,0.00019732145324714067,1,0.5,3,59,1,0.00019732145324714067,1,venice-52,4,collapse-diagnostic,6.2500000000000096e-06,1,0.24610996462745088
menu_feedback,62,6.2500000000000096e-05,0.99683454761591539,128,0.10885270739486949,3,60,0,0.99683454761591539,1,venice-52,1,collapse-diagnostic,6.2500000000000096e-05,1,5.0557536268327103
menu_feedback,63,6.25000000000001e-07,1.9101638347986303e-05,1,0.5,3,61,1,1.9101638347986303e-05,1,venice-52,4,collapse-diagnostic,6.25000000000001e-07,1,0.19412030977546105
menu_feedback,64,6.2500000000000096e-06,0.64493024134147592,128,0.067844108811333695,3,62,0,0.64493024134147592,1,venice-52,2,collapse-diagnostic,6.2500000000000096e-06,1,0.2895432050802082
menu_feedback,65,6.25000000000001e-07,0.65977797604756128,128,0.17790030163503606,3,63,0,0.65977797604756128,1,venice-52,3,collapse-diagnostic,6.25000000000001e-07,1,2.4172449814606249
menu_feedback,66,6.25000000000001e-07,1.9695204786958828e-05,1,0.5,3,64,1,1.9695204786958828e-05,1,venice-52,4,collapse-diagnostic,6.25000000000001e-07,1,0.25673616159538654
menu_feedback,67,6.2500000000000096e-06,0.69398580193424508,128,0.11856443196420446,3,65,0,0.69398580193424508,1,venice-52,2,collapse-diagnostic,6.2500000000000096e-06,1,1.4249118318903544
menu_feedback,68,6.25000000000001e-07,2.3839116954516401e-05,1,0.5,3,66,1,2.3839116954516401e-05,1,venice-52,4,collapse-diagnostic,6.25000000000001e-07,1,0.4495418254404312
menu_feedback,69,6.2500000000000096e-06,0.94078150919119274,128,0.36343361115698053,3,67,0,0.94078150919119274,1,venice-52,2,collapse-diagnostic,6.2500000000000096e-06,1,1.2377274593389807
menu_feedback,70,6.25000000000001e-07,1.9538300067991893e-05,1,0.5,3,68,1,1.9538300067991893e-05,1,venice-52,4,collapse-diagnostic,6.25000000000001e-07,1,0.25167079371484713
menu_feedback,71,6.2500000000000096e-06,0.70747049596247091,128,0.11395201996208716,3,69,0,0.70747049596247091,1,venice-52,2,collapse-diagnostic,6.2500000000000096e-06,1,0.93822317809622668
menu_feedback,72,6.25000000000001e-07,0.0039161660473044186,13,0.5,3,70,1,0.0039161660473044186,1,venice-52,4,collapse-diagnostic,6.25000000000001e-07,1,0.47566865937207026
menu_feedback,73,6.2500000000000096e-06,0.96377423372015558,128,0.40285546480843237,3,71,0,0.96377423372015558,1,venice-52,2,collapse-diagnostic,6.2500000000000096e-06,1,6.0150732149478463
menu_feedback,74,6.25000000000001e-07,1.9530622377558911e-05,1,0.5,3,72,1,1.9530622377558911e-05,1,venice-52,4,collapse-diagnostic,6.25000000000001e-07,1,0.27009095075013129
menu_feedback,75,6.2500000000000096e-06,0.68877982602980037,128,0.13136531777609137,3,73,0,0.68877982602980037,1,venice-52,2,collapse-diagnostic,6.2500000000000096e-06,1,0.24099920773341216
menu_feedback,76,6.25000000000001e-07,0.60726749847012884,128,0.12293927678842773,3,74,0,0.60726749847012884,1,venice-52,3,collapse-diagnostic,6.25000000000001e-07,1,3.0173976873743413
menu_feedback,77,6.25000000000001e-07,2.0643159008595938e-05,1,0.5,3,75,1,2.0643159008595938e-05,1,venice-52,4,collapse-diagnostic,6.25000000000001e-07,1,0.33578552577029147
menu_feedback,78,6.2500000000000096e-06,0.71375417388177842,128,0.20306882169920337,3,76,0,0.71375417388177842,1,venice-52,2,collapse-diagnostic,6.2500000000000096e-06,1,0.64361307477236573
menu_feedback,0,0.10000000000000001,0.73680129838499009,1,0.5,3,0,1,0.7441693113688399,2,venice-52,0,collapse-diagnostic,0.10000000000000001,1,0.28213836064841424
menu_feedback,1,0.00025000000000000001,0.10407593323739381,10,0.13697314988004128,3,1,1,0.23150065167829401,2,venice-52,4,collapse-diagnostic,0.00025000000000000001,1,0.12462315897541448
menu_feedback,2,0.0062500000000000003,0.99287514962918755,128,0.039625070482901106,3,2,0,0.99888280922211725,2,venice-52,2,collapse-diagnostic,0.0062500000000000003,1,0.14912947455183617
menu_feedback,3,0.00062500000000000012,0.9518989925865381,128,0.065024966122596201,3,3,0,0.9945220407337404,2,venice-52,2,collapse-diagnostic,0.00062500000000000012,1,0.82496053634109656
menu_feedback,4,0.00015625000000000003,0.91937008708349532,128,0.5,3,4,0,0.98108529376539821,2,venice-52,3,collapse-diagnostic,0.00015625000000000003,1,1.0117764490412546
menu_feedback,5,0.00015625000000000003,0.93686918843428479,128,0.5,3,5,0,0.98394733072251706,2,venice-52,2,collapse-diagnostic,0.00015625000000000003,1,1.0370107904654704
menu_feedback,6,3.9062500000000008e-05,0.91011377383538472,128,0.5,3,6,0,0.94209215956329118,2,venice-52,2,collapse-diagnostic,3.9062500000000008e-05,1,0.85188690573603787
menu_feedback,7,9.7656250000000019e-06,0.00043611004921895299,1,0.5,3,7,1,0.00043611004921895299,2,venice-52,-1,collapse-diagnostic,9.7656250000000019e-06,1,0.46496083172181746
menu_feedback,8,9.7656250000000023e-07,0.28426169131268902,93,0.38854892013434661,3,8,1,0.28426169131268902,2,venice-52,-1,collapse-diagnostic,9.7656250000000023e-07,1,0.34883673988948971
menu_feedback,9,9.7656250000000031e-08,8.5852199988451893e-06,2,0.5,3,9,1,8.5852199988451893e-06,2,venice-52,-1,collapse-diagnostic,9.7656250000000031e-08,1,0.29116215040134141
menu_feedback,10,9.7656250000000041e-09,0.0059495011015097965,128,0.15428629874099123,3,10,0,0.0059495011015097965,2,venice-52,-1,collapse-diagnostic,9.7656250000000041e-09,1,0.8879007772649018
menu_feedback,11,9.7656250000000037e-10,5.9668242418957391e-08,1,0.5,3,11,1,5.9668242418957391e-08,2,venice-52,-1,collapse-diagnostic,9.7656250000000037e-10,1,0.45961767402890935
menu_feedback,12,9.7656250000000047e-11,3.0130777629119274e-08,1,0.5,3,12,1,3.0130777629119274e-08,2,venice-52,-1,collapse-diagnostic,9.7656250000000047e-11,1,0.48266588014636497
menu_feedback,13,9.7656250000000051e-12,5.5783588131655667e-08,2,0.5,3,13,1,5.5783588131655667e-08,2,venice-52,2,collapse-diagnostic,9.7656250000000051e-12,1,0.3316972760377086
menu_feedback,14,9.7656250000000046e-13,5.8957226595024583e-07,128,0.19771413258176848,3,14,0,5.8957226595024583e-07,2,venice-52,-1,collapse-diagnostic,9.7656250000000046e-13,1,0.65026041518480471
menu_feedback,15,9.7656250000000054e-14,2.7231359885057159e-08,1,0.5,3,15,1,2.7231359885057159e-08,2,venice-52,0,collapse-diagnostic,9.7656250000000054e-14,1,0.24384154789384127
menu_feedback,16,9.9999999999999998e-17,3.8989013705362975e-08,128,0.10721401248031151,3,16,0,3.8989013705362975e-08,2,venice-52,4,collapse-diagnostic,9.9999999999999998e-17,1,0.82518124208900767
menu_feedback,17,1.0000000000000001e-15,2.1523882077216711e-08,1,0.5,3,17,1,2.1523882077216711e-08,2,venice-52,-1,collapse-diagnostic,1.0000000000000001e-15,1,0.24650198877655383
menu_feedback,18,1.0000000000000001e-16,0,68,0.1104444421101741,3,18,0,0,2,venice-52,-1,collapse-diagnostic,1.0000000000000001e-16,0,inf
menu_feedback,19,1.35789025134451e-05,0.88025365378409648,128,0.10931889953998847,3,18,0,0.88025365378409648,2,venice-52,2,collapse-diagnostic,1.35789025134451e-05,1,0.86877509338801395
menu_feedback,20,1.35789025134451e-05,0.00046422879682175887,1,0.5,3,19,1,0.00046422879682175887,2,venice-52,4,collapse-diagnostic,1.35789025134451e-05,1,0.26887768069741064
menu_feedback,21,0.00013578902513445101,0.99525173751340645,128,0.12992244434064687,3,20,0,0.99525173751340645,2,venice-52,1,collapse-diagnostic,0.00013578902513445101,1,1.1391642522138947
menu_feedback,22,1.35789025134451e-05,0.00044723199754768608,1,0.5,3,21,1,0.00044723199754768608,2,venice-52,4,collapse-diagnostic,1.35789025134451e-05,1,0.20461750542542917
menu_feedback,23,0.00013578902513445101,0.98659014192283412,128,0.075323756077019147,3,22,0,0.98659014192283412,2,venice-52,1,collapse-diagnostic,0.00013578902513445101,1,0.59118452814951494
menu_feedback,24,1.35789025134451e-05,0.00046728728533454965,1,0.5,3,23,1,0.00046728728533454965,2,venice-52,4,collapse-diagnostic,1.35789025134451e-05,1,0.30711519154787864
menu_feedback,25,0.00013578902513445101,0.99481037277014017,128,0.16957999398512094,3,24,0,0.99481037277014017,2,venice-52,1,collapse-diagnostic,0.00013578902513445101,1,1.5014758413866434
menu_feedback,26,1.35789025134451e-05,0.00044356492577164963,1,0.5,3,25,1,0.00044356492577164963,2,venice-52,4,collapse-diagnostic,1.35789025134451e-05,1,0.21797003152480093
menu_feedback,27,0.00013578902513445101,0.98727426671590202,128,0.085424531494200678,3,26,0,0.98727426671590202,2,venice-52,1,collapse-diagnostic,0.00013578902513445101,1,1.0449008165667775
menu_feedback,28,1.35789025134451e-05,0.00048920970877117922,1,0.5,3,27,1,0.00048920970877117922,2,venice-52,4,collapse-diagnostic,1.35789025134451e-05,1,0.36407466187603821
menu_feedback,29,0.00013578902513445101,0.99454540568215799,128,0.23835143210883025,3,28,0,0.99454540568215799,2,venice-52,1,collapse-diagnostic,0.00013578902513445101,1,1.3649125493045766
menu_feedback,30,1.35789025134451e-05,0.00044450075789702689,1,0.5,3,29,1,0.00044450075789702689,2,venice-52,4,collapse-diagnostic,1.35789025134451e-05,1,0.23001144259597292
menu_feedback,31,0.00013578902513445101,0.98786576168872242,128,0.095128299629580207,3,30,0,0.98786576168872242,2,venice-52,1,collapse-diagnostic,0.00013578902513445101,1,1.0906163679856167
menu_feedback,0,0.10000000000000001,0.92064167453796308,2,0.5,3,0,1,0.93047469416437567,0,ladybug-49,2,handover-smoke,0.10000000000000001,1,0.42102602223455171
menu_feedback,1,0.025000000000000001,0.97735352090308369,15,0.12184083181747245,3,1,1,0.97735352090308369,0,ladybug-49,0,handover-smoke,0.025000000000000001,1,0.11821982384163873
menu_feedback,2,6.2500000000000001e-05,0.17702308682744861,11,0.30964659982268561,3,2,1,0.17702308682744861,0,ladybug-49,4,handover-smoke,6.2500000000000001e-05,1,0.26434488436749648
menu_feedback,3,0.00062500000000000012,0.85838742579365235,15,0.34523713546408591,3,3,1,0.85838742579365235,0,ladybug-49,0,handover-smoke,0.00062500000000000012,1,0.33241916727187937
menu_feedback,4,6.2500000000000016e-07,0.00042834261045130204,4,0.5,3,4,1,0.00042834261045130204,0,ladybug-49,0,handover-smoke,6.2500000000000016e-07,1,0.49048269296666902
menu_feedback,5,6.2500000000000022e-10,4.0724217259545063e-05,42,0.43252930219932634,3,5,1,4.0724217259545063e-05,0,ladybug-49,-1,handover-smoke,6.2500000000000022e-10,1,0.39625917232097568
menu_feedback,6,6.250000000000003e-11,4.2844646160568721e-06,38,0.5,3,6,1,4.2844646160568721e-06,0,ladybug-49,-1,handover-smoke,6.250000000000003e-11,1,0.49318904213724352
menu_feedback,7,6.2500000000000035e-12,5.9694170372739159e-07,42,0.5,3,7,1,5.9694170372739159e-07,0,ladybug-49,-1,handover-smoke,6.2500000000000035e-12,1,0.47811086775683798
menu_feedback,8,6.2500000000000037e-13,7.2370520343049759e-08,42,0.5,3,8,1,7.2370520343049759e-08,0,ladybug-49,-1,handover-smoke,6.2500000000000037e-13,1,0.47804389230967226
menu_feedback,9,1.0000000000000006e-11,5.2518533061046353e-07,81,0.5,3,9,1,3.3764570973090869e-06,0,ladybug-49,-1,handover-smoke,1.0000000000000006e-11,1,0.47988057106835702
menu_feedback,10,1.0000000000000006e-12,4.2598155344329383e-08,42,0.5,3,10,1,1.1813149381018417e-07,0,ladybug-49,-1,handover-smoke,1.0000000000000006e-12,1,0.49966424700832085
menu_feedback,11,1.6000000000000009e-11,2.023812697858248e-07,42,0.5,3,11,1,1.9436689249085166e-06,0,ladybug-49,4,handover-smoke,1.6000000000000009e-11,1,0.4899431045837781
menu_feedback,12,2.5600000000000014e-08,2.0482291175150775e-05,12,0.5,3,12,1,0.00015337645493832989,0,ladybug-49,4,handover-smoke,2.5600000000000014e-08,1,0.47477473276155452
menu_feedback,0,0.10000000000000001,0.92064167453796275,2,0.5,3,0,1,0.93047469416437556,1,ladybug-49,2,handover-smoke,0.10000000000000001,1,0.42102602223455154
menu_feedback,1,0.025000000000000001,0.97735352090308381,15,0.12184083181747161,3,1,1,0.97735352090308381,1,ladybug-49,0,handover-smoke,0.025000000000000001,1,0.11821982384163948
menu_feedback,2,6.2500000000000001e-05,0.17702308682744375,11,0.30964659982268572,3,2,1,0.17702308682744375,1,ladybug-49,4,handover-smoke,6.2500000000000001e-05,1,0.26434488436749665
menu_feedback,3,0.00062500000000000012,0.85838742579365024,15,0.34523713546410345,3,3,1,0.85838742579365024,1,ladybug-49,0,handover-smoke,0.00062500000000000012,1,0.33241916727187193
menu_feedback,4,6.2500000000000016e-07,0.00042834261323542317,4,0.5,3,4,1,0.00042834261323542317,1,ladybug-49,0,handover-smoke,6.2500000000000016e-07,1,0.49048269296654423
menu_feedback,5,6.2500000000000022e-10,4.072420721515399e-05,42,0.43252930219892294,3,5,1,4.072420721515399e-05,1,ladybug-49,-1,handover-smoke,6.2500000000000022e-10,1,0.3962591723152209
menu_feedback,6,6.250000000000003e-11,4.2844155327472135e-06,38,0.5,3,6,1,4.2844155327472135e-06,1,ladybug-49,-1,handover-smoke,6.250000000000003e-11,1,0.49318905399260887
menu_feedback,7,6.2500000000000035e-12,5.9727944417256767e-07,42,0.5,3,7,1,5.9727944417256767e-07,1,ladybug-49,-1,handover-smoke,6.2500000000000035e-12,1,0.47812263295067631
menu_feedback,8,6.2500000000000037e-13,8.3579628548683047e-08,42,0.5,3,8,1,8.3579628548683047e-08,1,ladybug-49,-1,handover-smoke,6.2500000000000037e-13,1,0.47799551724276351
menu_feedback,9,1.0000000000000006e-11,5.2666403460859132e-07,81,0.5,3,9,1,3.3742995547763568e-06,1,ladybug-49,-1,handover-smoke,1.0000000000000006e-11,1,0.47945116585240277
